,Date,country,Deaths,Recovered,Active,New cases
6690,2020-02-26,Saudi Arabia,0,0,0,0
6691,2020-02-26,Senegal,0,0,0,0
6692,2020-02-26,Serbia,0,0,0,0
6693,2020-02-26,Seychelles,0,0,0,0
6694,2020-02-26,Sierra Leone,0,0,0,0
6695,2020-02-26,Singapore,0,62,31,2
6696,2020-02-26,Slovakia,0,0,0,0
6697,2020-02-26,Slovenia,0,0,0,0
6698,2020-02-26,Somalia,0,0,0,0
6699,2020-02-26,South Africa,0,0,0,0
6700,2020-02-26,South Korea,12,22,1227,284
6701,2020-02-26,South Sudan,0,0,0,0
6702,2020-02-26,Spain,0,2,11,7
6703,2020-02-26,Sri Lanka,0,1,0,0
6704,2020-02-26,Sudan,0,0,0,0
6705,2020-02-26,Suriname,0,0,0,0
6706,2020-02-26,Sweden,0,0,2,1
6707,2020-02-26,Switzerland,0,0,1,0
6708,2020-02-26,Syria,0,0,0,0
6709,2020-02-26,Taiwan*,1,5,26,1
6710,2020-02-26,Tajikistan,0,0,0,0
6711,2020-02-26,Tanzania,0,0,0,0
6712,2020-02-26,Thailand,0,22,18,3
6713,2020-02-26,Timor-Leste,0,0,0,0
6714,2020-02-26,Togo,0,0,0,0
6715,2020-02-26,Trinidad and Tobago,0,0,0,0
6716,2020-02-26,Tunisia,0,0,0,0
6717,2020-02-26,Turkey,0,0,0,0
6718,2020-02-26,US,0,6,9,0
6719,2020-02-26,Uganda,0,0,0,0
6720,2020-02-26,Ukraine,0,0,0,0
6721,2020-02-26,United Arab Emirates,0,4,9,0
6722,2020-02-26,United Kingdom,0,8,29,3
6723,2020-02-26,Uruguay,0,0,0,0
6724,2020-02-26,Uzbekistan,0,0,0,0
6725,2020-02-26,Venezuela,0,0,0,0
6726,2020-02-26,Vietnam,0,16,0,0
6727,2020-02-26,West Bank and Gaza,0,0,0,0
6728,2020-02-26,Western Sahara,0,0,0,0
6729,2020-02-26,Yemen,0,0,0,0
6730,2020-02-26,Zambia,0,0,0,0
6731,2020-02-26,Zimbabwe,0,0,0,0
6732,2020-02-27,Afghanistan,0,0,1,0
6733,2020-02-27,Albania,0,0,0,0
6734,2020-02-27,Algeria,0,0,1,0
6735,2020-02-27,Andorra,0,0,0,0
6736,2020-02-27,Angola,0,0,0,0
6737,2020-02-27,Antigua and Barbuda,0,0,0,0
6738,2020-02-27,Argentina,0,0,0,0
6739,2020-02-27,Armenia,0,0,0,0
6740,2020-02-27,Australia,0,11,4,0
6741,2020-02-27,Austria,0,0,3,1
6742,2020-02-27,Azerbaijan,0,0,0,0
6743,2020-02-27,Bahamas,0,0,0,0
6744,2020-02-27,Bahrain,0,0,33,0
6745,2020-02-27,Bangladesh,0,0,0,0
6746,2020-02-27,Barbados,0,0,0,0
6747,2020-02-27,Belarus,0,0,0,0
6748,2020-02-27,Belgium,0,1,0,0
6749,2020-02-27,Belize,0,0,0,0
6750,2020-02-27,Benin,0,0,0,0
6751,2020-02-27,Bhutan,0,0,0,0
6752,2020-02-27,Bolivia,0,0,0,0
6753,2020-02-27,Bosnia and Herzegovina,0,0,0,0
6754,2020-02-27,Botswana,0,0,0,0
6755,2020-02-27,Brazil,0,0,1,0
6756,2020-02-27,Brunei,0,0,0,0
6757,2020-02-27,Bulgaria,0,0,0,0
6758,2020-02-27,Burkina Faso,0,0,0,0
6759,2020-02-27,Burma,0,0,0,0
6760,2020-02-27,Burundi,0,0,0,0
6761,2020-02-27,Cabo Verde,0,0,0,0
6762,2020-02-27,Cambodia,0,1,0,0
6763,2020-02-27,Cameroon,0,0,0,0
6764,2020-02-27,Canada,0,0,13,2
6765,2020-02-27,Central African Republic,0,0,0,0
6766,2020-02-27,Chad,0,0,0,0
6767,2020-02-27,Chile,0,0,2,0
6768,2020-02-27,China,2746,31588,44266,434
6769,2020-02-27,Colombia,0,0,0,0
6770,2020-02-27,Comoros,0,0,0,0
6771,2020-02-27,Congo (Brazzaville),0,0,0,0
6772,2020-02-27,Congo (Kinshasa),0,0,0,0
6773,2020-02-27,Costa Rica,0,0,0,0
6774,2020-02-27,Cote d'Ivoire,0,0,0,0
6775,2020-02-27,Croatia,0,0,3,0
6776,2020-02-27,Cuba,0,0,0,0
6777,2020-02-27,Cyprus,0,0,0,0
6778,2020-02-27,Czechia,0,0,0,0
6779,2020-02-27,Denmark,0,0,1,1
6780,2020-02-27,Djibouti,0,0,0,0
6781,2020-02-27,Dominica,0,0,0,0
6782,2020-02-27,Dominican Republic,0,0,0,0
6783,2020-02-27,Ecuador,0,0,0,0
6784,2020-02-27,Egypt,0,0,1,0
6785,2020-02-27,El Salvador,0,0,0,0
6786,2020-02-27,Equatorial Guinea,0,0,0,0
6787,2020-02-27,Eritrea,0,0,0,0
6788,2020-02-27,Estonia,0,0,1,1
6789,2020-02-27,Eswatini,0,0,0,0
6790,2020-02-27,Ethiopia,0,0,0,0
6791,2020-02-27,Fiji,0,0,0,0
6792,2020-02-27,Finland,0,1,1,0
6793,2020-02-27,France,2,11,25,20
6794,2020-02-27,Gabon,0,0,0,0
6795,2020-02-27,Gambia,0,0,0,0
6796,2020-02-27,Georgia,0,0,1,0
6797,2020-02-27,Germany,0,16,30,19
6798,2020-02-27,Ghana,0,0,0,0
6799,2020-02-27,Greece,0,0,3,2
6800,2020-02-27,Greenland,0,0,0,0
6801,2020-02-27,Grenada,0,0,0,0
6802,2020-02-27,Guatemala,0,0,0,0
6803,2020-02-27,Guinea,0,0,0,0
6804,2020-02-27,Guinea-Bissau,0,0,0,0
6805,2020-02-27,Guyana,0,0,0,0
6806,2020-02-27,Haiti,0,0,0,0
6807,2020-02-27,Holy See,0,0,0,0
6808,2020-02-27,Honduras,0,0,0,0
6809,2020-02-27,Hungary,0,0,0,0
6810,2020-02-27,Iceland,0,0,0,0
6811,2020-02-27,India,0,3,0,0
6812,2020-02-27,Indonesia,0,0,0,0
6813,2020-02-27,Iran,26,49,170,106
6814,2020-02-27,Iraq,0,0,7,2
6815,2020-02-27,Ireland,0,0,0,0
6816,2020-02-27,Israel,0,1,2,1
6817,2020-02-27,Italy,17,45,593,202
6818,2020-02-27,Jamaica,0,0,0,0
6819,2020-02-27,Japan,4,22,192,26
6820,2020-02-27,Jordan,0,0,0,0
6821,2020-02-27,Kazakhstan,0,0,0,0
6822,2020-02-27,Kenya,0,0,0,0
6823,2020-02-27,Kosovo,0,0,0,0
6824,2020-02-27,Kuwait,0,0,43,17
6825,2020-02-27,Kyrgyzstan,0,0,0,0
6826,2020-02-27,Laos,0,0,0,0
6827,2020-02-27,Latvia,0,0,0,0
6828,2020-02-27,Lebanon,0,0,2,0
6829,2020-02-27,Lesotho,0,0,0,0
6830,2020-02-27,Liberia,0,0,0,0
6831,2020-02-27,Libya,0,0,0,0
6832,2020-02-27,Liechtenstein,0,0,0,0
6833,2020-02-27,Lithuania,0,0,0,0
6834,2020-02-27,Luxembourg,0,0,0,0
6835,2020-02-27,Madagascar,0,0,0,0
6836,2020-02-27,Malawi,0,0,0,0
6837,2020-02-27,Malaysia,0,18,5,1
6838,2020-02-27,Maldives,0,0,0,0
6839,2020-02-27,Mali,0,0,0,0
6840,2020-02-27,Malta,0,0,0,0
6841,2020-02-27,Mauritania,0,0,0,0
6842,2020-02-27,Mauritius,0,0,0,0
6843,2020-02-27,Mexico,0,0,0,0
6844,2020-02-27,Moldova,0,0,0,0
6845,2020-02-27,Monaco,0,0,0,0
6846,2020-02-27,Mongolia,0,0,0,0
6847,2020-02-27,Montenegro,0,0,0,0
6848,2020-02-27,Morocco,0,0,0,0
6849,2020-02-27,Mozambique,0,0,0,0
6850,2020-02-27,Namibia,0,0,0,0
6851,2020-02-27,Nepal,0,1,0,0
6852,2020-02-27,Netherlands,0,0,1,1
6853,2020-02-27,New Zealand,0,0,0,0
6854,2020-02-27,Nicaragua,0,0,0,0
6855,2020-02-27,Niger,0,0,0,0
6856,2020-02-27,Nigeria,0,0,0,0
6857,2020-02-27,North Macedonia,0,0,1,0
6858,2020-02-27,Norway,0,0,1,0
6859,2020-02-27,Oman,0,0,4,0
6860,2020-02-27,Pakistan,0,0,2,0
6861,2020-02-27,Panama,0,0,0,0
6862,2020-02-27,Papua New Guinea,0,0,0,0
6863,2020-02-27,Paraguay,0,0,0,0
6864,2020-02-27,Peru,0,0,0,0
6865,2020-02-27,Philippines,1,1,1,0
6866,2020-02-27,Poland,0,0,0,0
6867,2020-02-27,Portugal,0,0,0,0
6868,2020-02-27,Qatar,0,0,0,0
6869,2020-02-27,Romania,0,0,1,0
6870,2020-02-27,Russia,0,2,0,0
6871,2020-02-27,Rwanda,0,0,0,0
6872,2020-02-27,Saint Kitts and Nevis,0,0,0,0
6873,2020-02-27,Saint Lucia,0,0,0,0
6874,2020-02-27,Saint Vincent and the Grenadines,0,0,0,0
6875,2020-02-27,San Marino,0,0,1,1
6876,2020-02-27,Sao Tome and Principe,0,0,0,0
6877,2020-02-27,Saudi Arabia,0,0,0,0
6878,2020-02-27,Senegal,0,0,0,0
6879,2020-02-27,Serbia,0,0,0,0
6880,2020-02-27,Seychelles,0,0,0,0
6881,2020-02-27,Sierra Leone,0,0,0,0
6882,2020-02-27,Singapore,0,62,31,0
6883,2020-02-27,Slovakia,0,0,0,0
6884,2020-02-27,Slovenia,0,0,0,0
6885,2020-02-27,Somalia,0,0,0,0
6886,2020-02-27,South Africa,0,0,0,0
6887,2020-02-27,South Korea,13,22,1731,505
6888,2020-02-27,South Sudan,0,0,0,0
6889,2020-02-27,Spain,0,2,13,2
6890,2020-02-27,Sri Lanka,0,1,0,0
6891,2020-02-27,Sudan,0,0,0,0
6892,2020-02-27,Suriname,0,0,0,0
6893,2020-02-27,Sweden,0,0,7,5
6894,2020-02-27,Switzerland,0,0,8,7
6895,2020-02-27,Syria,0,0,0,0
6896,2020-02-27,Taiwan*,1,5,26,0
6897,2020-02-27,Tajikistan,0,0,0,0
6898,2020-02-27,Tanzania,0,0,0,0
6899,2020-02-27,Thailand,0,22,18,0
6900,2020-02-27,Timor-Leste,0,0,0,0
6901,2020-02-27,Togo,0,0,0,0
6902,2020-02-27,Trinidad and Tobago,0,0,0,0
6903,2020-02-27,Tunisia,0,0,0,0
6904,2020-02-27,Turkey,0,0,0,0
6905,2020-02-27,US,0,6,10,1
6906,2020-02-27,Uganda,0,0,0,0
6907,2020-02-27,Ukraine,0,0,0,0
6908,2020-02-27,United Arab Emirates,0,4,9,0
6909,2020-02-27,United Kingdom,0,8,36,7
6910,2020-02-27,Uruguay,0,0,0,0
6911,2020-02-27,Uzbekistan,0,0,0,0
6912,2020-02-27,Venezuela,0,0,0,0
6913,2020-02-27,Vietnam,0,16,0,0
6914,2020-02-27,West Bank and Gaza,0,0,0,0
6915,2020-02-27,Western Sahara,0,0,0,0
6916,2020-02-27,Yemen,0,0,0,0
6917,2020-02-27,Zambia,0,0,0,0
6918,2020-02-27,Zimbabwe,0,0,0,0
6919,2020-02-28,Afghanistan,0,0,1,0
6920,2020-02-28,Albania,0,0,0,0
6921,2020-02-28,Algeria,0,0,1,0
6922,2020-02-28,Andorra,0,0,0,0
6923,2020-02-28,Angola,0,0,0,0
6924,2020-02-28,Antigua and Barbuda,0,0,0,0
6925,2020-02-28,Argentina,0,0,0,0
6926,2020-02-28,Armenia,0,0,0,0
6927,2020-02-28,Australia,0,11,4,0
6928,2020-02-28,Austria,0,0,3,0
6929,2020-02-28,Azerbaijan,0,0,0,0
6930,2020-02-28,Bahamas,0,0,0,0
6931,2020-02-28,Bahrain,0,0,36,3
6932,2020-02-28,Bangladesh,0,0,0,0
6933,2020-02-28,Barbados,0,0,0,0
6934,2020-02-28,Belarus,0,0,1,1
6935,2020-02-28,Belgium,0,1,0,0
6936,2020-02-28,Belize,0,0,0,0
6937,2020-02-28,Benin,0,0,0,0
6938,2020-02-28,Bhutan,0,0,0,0
6939,2020-02-28,Bolivia,0,0,0,0
6940,2020-02-28,Bosnia and Herzegovina,0,0,0,0
6941,2020-02-28,Botswana,0,0,0,0
6942,2020-02-28,Brazil,0,0,1,0
6943,2020-02-28,Brunei,0,0,0,0
6944,2020-02-28,Bulgaria,0,0,0,0
6945,2020-02-28,Burkina Faso,0,0,0,0
6946,2020-02-28,Burma,0,0,0,0
6947,2020-02-28,Burundi,0,0,0,0
6948,2020-02-28,Cabo Verde,0,0,0,0
6949,2020-02-28,Cambodia,0,1,0,0
6950,2020-02-28,Cameroon,0,0,0,0
6951,2020-02-28,Canada,0,0,14,1
6952,2020-02-28,Central African Republic,0,0,0,0
6953,2020-02-28,Chad,0,0,0,0
6954,2020-02-28,Chile,0,0,2,0
6955,2020-02-28,China,2790,34940,41198,328
6956,2020-02-28,Colombia,0,0,0,0
6957,2020-02-28,Comoros,0,0,0,0
6958,2020-02-28,Congo (Brazzaville),0,0,0,0
6959,2020-02-28,Congo (Kinshasa),0,0,0,0
6960,2020-02-28,Costa Rica,0,0,0,0
6961,2020-02-28,Cote d'Ivoire,0,0,0,0
6962,2020-02-28,Croatia,0,0,5,2
6963,2020-02-28,Cuba,0,0,0,0
6964,2020-02-28,Cyprus,0,0,0,0
6965,2020-02-28,Czechia,0,0,0,0
6966,2020-02-28,Denmark,0,0,1,0
6967,2020-02-28,Djibouti,0,0,0,0
6968,2020-02-28,Dominica,0,0,0,0
6969,2020-02-28,Dominican Republic,0,0,0,0
6970,2020-02-28,Ecuador,0,0,0,0
6971,2020-02-28,Egypt,0,1,0,0
6972,2020-02-28,El Salvador,0,0,0,0
6973,2020-02-28,Equatorial Guinea,0,0,0,0
6974,2020-02-28,Eritrea,0,0,0,0
6975,2020-02-28,Estonia,0,0,1,0
6976,2020-02-28,Eswatini,0,0,0,0
6977,2020-02-28,Ethiopia,0,0,0,0
6978,2020-02-28,Fiji,0,0,0,0
6979,2020-02-28,Finland,0,1,1,0
6980,2020-02-28,France,2,11,44,19
6981,2020-02-28,Gabon,0,0,0,0
6982,2020-02-28,Gambia,0,0,0,0
6983,2020-02-28,Georgia,0,0,1,0
6984,2020-02-28,Germany,0,16,32,2
6985,2020-02-28,Ghana,0,0,0,0
6986,2020-02-28,Greece,0,0,4,1
6987,2020-02-28,Greenland,0,0,0,0
6988,2020-02-28,Grenada,0,0,0,0
6989,2020-02-28,Guatemala,0,0,0,0
6990,2020-02-28,Guinea,0,0,0,0
6991,2020-02-28,Guinea-Bissau,0,0,0,0
6992,2020-02-28,Guyana,0,0,0,0
6993,2020-02-28,Haiti,0,0,0,0
6994,2020-02-28,Holy See,0,0,0,0
6995,2020-02-28,Honduras,0,0,0,0
6996,2020-02-28,Hungary,0,0,0,0
6997,2020-02-28,Iceland,0,0,1,1
6998,2020-02-28,India,0,3,0,0
6999,2020-02-28,Indonesia,0,0,0,0
7000,2020-02-28,Iran,34,73,281,143
7001,2020-02-28,Iraq,0,0,7,0
7002,2020-02-28,Ireland,0,0,0,0
7003,2020-02-28,Israel,0,1,3,1
7004,2020-02-28,Italy,21,46,821,233
7005,2020-02-28,Jamaica,0,0,0,0
7006,2020-02-28,Japan,5,22,209,18
7007,2020-02-28,Jordan,0,0,0,0
7008,2020-02-28,Kazakhstan,0,0,0,0
7009,2020-02-28,Kenya,0,0,0,0
7010,2020-02-28,Kosovo,0,0,0,0
7011,2020-02-28,Kuwait,0,0,45,2
7012,2020-02-28,Kyrgyzstan,0,0,0,0
7013,2020-02-28,Laos,0,0,0,0
7014,2020-02-28,Latvia,0,0,0,0
7015,2020-02-28,Lebanon,0,0,2,0
7016,2020-02-28,Lesotho,0,0,0,0
7017,2020-02-28,Liberia,0,0,0,0
7018,2020-02-28,Libya,0,0,0,0
7019,2020-02-28,Liechtenstein,0,0,0,0
7020,2020-02-28,Lithuania,0,0,1,1
7021,2020-02-28,Luxembourg,0,0,0,0
7022,2020-02-28,Madagascar,0,0,0,0
7023,2020-02-28,Malawi,0,0,0,0
7024,2020-02-28,Malaysia,0,18,5,0
7025,2020-02-28,Maldives,0,0,0,0
7026,2020-02-28,Mali,0,0,0,0
7027,2020-02-28,Malta,0,0,0,0
7028,2020-02-28,Mauritania,0,0,0,0
7029,2020-02-28,Mauritius,0,0,0,0
7030,2020-02-28,Mexico,0,0,1,1
7031,2020-02-28,Moldova,0,0,0,0
7032,2020-02-28,Monaco,0,0,0,0
7033,2020-02-28,Mongolia,0,0,0,0
7034,2020-02-28,Montenegro,0,0,0,0
7035,2020-02-28,Morocco,0,0,0,0
7036,2020-02-28,Mozambique,0,0,0,0
7037,2020-02-28,Namibia,0,0,0,0
7038,2020-02-28,Nepal,0,1,0,0
7039,2020-02-28,Netherlands,0,0,1,0
7040,2020-02-28,New Zealand,0,0,1,1
7041,2020-02-28,Nicaragua,0,0,0,0
7042,2020-02-28,Niger,0,0,0,0
7043,2020-02-28,Nigeria,0,0,1,1
7044,2020-02-28,North Macedonia,0,0,1,0
7045,2020-02-28,Norway,0,0,6,5
7046,2020-02-28,Oman,0,0,4,0
7047,2020-02-28,Pakistan,0,0,4,2
7048,2020-02-28,Panama,0,0,0,0
7049,2020-02-28,Papua New Guinea,0,0,0,0
7050,2020-02-28,Paraguay,0,0,0,0
7051,2020-02-28,Peru,0,0,0,0
7052,2020-02-28,Philippines,1,1,1,0
7053,2020-02-28,Poland,0,0,0,0
7054,2020-02-28,Portugal,0,0,0,0
7055,2020-02-28,Qatar,0,0,0,0
7056,2020-02-28,Romania,0,0,3,2
7057,2020-02-28,Russia,0,2,0,0
7058,2020-02-28,Rwanda,0,0,0,0
7059,2020-02-28,Saint Kitts and Nevis,0,0,0,0
7060,2020-02-28,Saint Lucia,0,0,0,0
7061,2020-02-28,Saint Vincent and the Grenadines,0,0,0,0
7062,2020-02-28,San Marino,0,0,1,0
7063,2020-02-28,Sao Tome and Principe,0,0,0,0
7064,2020-02-28,Saudi Arabia,0,0,0,0
7065,2020-02-28,Senegal,0,0,0,0
7066,2020-02-28,Serbia,0,0,0,0
7067,2020-02-28,Seychelles,0,0,0,0
7068,2020-02-28,Sierra Leone,0,0,0,0
7069,2020-02-28,Singapore,0,62,31,0
7070,2020-02-28,Slovakia,0,0,0,0
7071,2020-02-28,Slovenia,0,0,0,0
7072,2020-02-28,Somalia,0,0,0,0
7073,2020-02-28,South Africa,0,0,0,0
7074,2020-02-28,South Korea,13,22,2302,571
7075,2020-02-28,South Sudan,0,0,0,0
7076,2020-02-28,Spain,0,2,30,17
7077,2020-02-28,Sri Lanka,0,1,0,0
7078,2020-02-28,Sudan,0,0,0,0
7079,2020-02-28,Suriname,0,0,0,0
7080,2020-02-28,Sweden,0,0,7,0
7081,2020-02-28,Switzerland,0,0,8,0
7082,2020-02-28,Syria,0,0,0,0
7083,2020-02-28,Taiwan*,1,6,27,2
7084,2020-02-28,Tajikistan,0,0,0,0
7085,2020-02-28,Tanzania,0,0,0,0
7086,2020-02-28,Thailand,0,28,13,1
7087,2020-02-28,Timor-Leste,0,0,0,0
7088,2020-02-28,Togo,0,0,0,0
7089,2020-02-28,Trinidad and Tobago,0,0,0,0
7090,2020-02-28,Tunisia,0,0,0,0
7091,2020-02-28,Turkey,0,0,0,0
7092,2020-02-28,US,0,7,9,0
7093,2020-02-28,Uganda,0,0,0,0
7094,2020-02-28,Ukraine,0,0,0,0
7095,2020-02-28,United Arab Emirates,0,5,14,6
7096,2020-02-28,United Kingdom,0,8,48,12
7097,2020-02-28,Uruguay,0,0,0,0
7098,2020-02-28,Uzbekistan,0,0,0,0
7099,2020-02-28,Venezuela,0,0,0,0
7100,2020-02-28,Vietnam,0,16,0,0
7101,2020-02-28,West Bank and Gaza,0,0,0,0
7102,2020-02-28,Western Sahara,0,0,0,0
7103,2020-02-28,Yemen,0,0,0,0
7104,2020-02-28,Zambia,0,0,0,0
7105,2020-02-28,Zimbabwe,0,0,0,0
7106,2020-02-29,Afghanistan,0,0,1,0
7107,2020-02-29,Albania,0,0,0,0
7108,2020-02-29,Algeria,0,0,1,0
7109,2020-02-29,Andorra,0,0,0,0
7110,2020-02-29,Angola,0,0,0,0
7111,2020-02-29,Antigua and Barbuda,0,0,0,0
7112,2020-02-29,Argentina,0,0,0,0
7113,2020-02-29,Armenia,0,0,0,0
7114,2020-02-29,Australia,0,11,14,10
7115,2020-02-29,Austria,0,0,9,6
7116,2020-02-29,Azerbaijan,0,0,0,0
7117,2020-02-29,Bahamas,0,0,0,0
7118,2020-02-29,Bahrain,0,0,41,5
7119,2020-02-29,Bangladesh,0,0,0,0
7120,2020-02-29,Barbados,0,0,0,0
7121,2020-02-29,Belarus,0,0,1,0
7122,2020-02-29,Belgium,0,1,0,0
7123,2020-02-29,Belize,0,0,0,0
7124,2020-02-29,Benin,0,0,0,0
7125,2020-02-29,Bhutan,0,0,0,0
7126,2020-02-29,Bolivia,0,0,0,0
7127,2020-02-29,Bosnia and Herzegovina,0,0,0,0
7128,2020-02-29,Botswana,0,0,0,0
7129,2020-02-29,Brazil,0,0,2,1
7130,2020-02-29,Brunei,0,0,0,0
7131,2020-02-29,Bulgaria,0,0,0,0
7132,2020-02-29,Burkina Faso,0,0,0,0
7133,2020-02-29,Burma,0,0,0,0
7134,2020-02-29,Burundi,0,0,0,0
7135,2020-02-29,Cabo Verde,0,0,0,0
7136,2020-02-29,Cambodia,0,1,0,0
7137,2020-02-29,Cameroon,0,0,0,0
7138,2020-02-29,Canada,0,0,20,6
7139,2020-02-29,Central African Republic,0,0,0,0
7140,2020-02-29,Chad,0,0,0,0
7141,2020-02-29,Chile,0,0,2,0
7142,2020-02-29,China,2837,37868,38651,428
7143,2020-02-29,Colombia,0,0,0,0
7144,2020-02-29,Comoros,0,0,0,0
7145,2020-02-29,Congo (Brazzaville),0,0,0,0
7146,2020-02-29,Congo (Kinshasa),0,0,0,0
7147,2020-02-29,Costa Rica,0,0,0,0
7148,2020-02-29,Cote d'Ivoire,0,0,0,0
7149,2020-02-29,Croatia,0,0,6,1
7150,2020-02-29,Cuba,0,0,0,0
7151,2020-02-29,Cyprus,0,0,0,0
7152,2020-02-29,Czechia,0,0,0,0
7153,2020-02-29,Denmark,0,0,3,2
7154,2020-02-29,Djibouti,0,0,0,0
7155,2020-02-29,Dominica,0,0,0,0
7156,2020-02-29,Dominican Republic,0,0,0,0
7157,2020-02-29,Ecuador,0,0,0,0
7158,2020-02-29,Egypt,0,1,0,0
7159,2020-02-29,El Salvador,0,0,0,0
7160,2020-02-29,Equatorial Guinea,0,0,0,0
7161,2020-02-29,Eritrea,0,0,0,0
7162,2020-02-29,Estonia,0,0,1,0
7163,2020-02-29,Eswatini,0,0,0,0
7164,2020-02-29,Ethiopia,0,0,0,0
7165,2020-02-29,Fiji,0,0,0,0
7166,2020-02-29,Finland,0,1,2,1
7167,2020-02-29,France,2,12,86,43
7168,2020-02-29,Gabon,0,0,0,0
7169,2020-02-29,Gambia,0,0,0,0
7170,2020-02-29,Georgia,0,0,1,0
7171,2020-02-29,Germany,0,16,63,31
7172,2020-02-29,Ghana,0,0,0,0
7173,2020-02-29,Greece,0,0,4,0
7174,2020-02-29,Greenland,0,0,0,0
7175,2020-02-29,Grenada,0,0,0,0
7176,2020-02-29,Guatemala,0,0,0,0
7177,2020-02-29,Guinea,0,0,0,0
7178,2020-02-29,Guinea-Bissau,0,0,0,0
7179,2020-02-29,Guyana,0,0,0,0
7180,2020-02-29,Haiti,0,0,0,0
7181,2020-02-29,Holy See,0,0,0,0
7182,2020-02-29,Honduras,0,0,0,0
7183,2020-02-29,Hungary,0,0,0,0
7184,2020-02-29,Iceland,0,0,1,0
7185,2020-02-29,India,0,3,0,0
7186,2020-02-29,Indonesia,0,0,0,0
7187,2020-02-29,Iran,43,123,427,205
7188,2020-02-29,Iraq,0,0,13,6
7189,2020-02-29,Ireland,0,0,1,1
7190,2020-02-29,Israel,0,1,6,3
7191,2020-02-29,Italy,29,46,1053,240
7192,2020-02-29,Jamaica,0,0,0,0
7193,2020-02-29,Japan,6,32,207,9
7194,2020-02-29,Jordan,0,0,0,0
7195,2020-02-29,Kazakhstan,0,0,0,0
7196,2020-02-29,Kenya,0,0,0,0
7197,2020-02-29,Kosovo,0,0,0,0
7198,2020-02-29,Kuwait,0,0,45,0
7199,2020-02-29,Kyrgyzstan,0,0,0,0
7200,2020-02-29,Laos,0,0,0,0
7201,2020-02-29,Latvia,0,0,0,0
7202,2020-02-29,Lebanon,0,0,4,2
7203,2020-02-29,Lesotho,0,0,0,0
7204,2020-02-29,Liberia,0,0,0,0
7205,2020-02-29,Libya,0,0,0,0
7206,2020-02-29,Liechtenstein,0,0,0,0
7207,2020-02-29,Lithuania,0,0,1,0
7208,2020-02-29,Luxembourg,0,0,1,1
7209,2020-02-29,Madagascar,0,0,0,0
7210,2020-02-29,Malawi,0,0,0,0
7211,2020-02-29,Malaysia,0,18,7,2
7212,2020-02-29,Maldives,0,0,0,0
7213,2020-02-29,Mali,0,0,0,0
7214,2020-02-29,Malta,0,0,0,0
7215,2020-02-29,Mauritania,0,0,0,0
7216,2020-02-29,Mauritius,0,0,0,0
7217,2020-02-29,Mexico,0,0,4,3
7218,2020-02-29,Moldova,0,0,0,0
7219,2020-02-29,Monaco,0,0,1,1
7220,2020-02-29,Mongolia,0,0,0,0
7221,2020-02-29,Montenegro,0,0,0,0
7222,2020-02-29,Morocco,0,0,0,0
7223,2020-02-29,Mozambique,0,0,0,0
7224,2020-02-29,Namibia,0,0,0,0
7225,2020-02-29,Nepal,0,1,0,0
7226,2020-02-29,Netherlands,0,0,6,5
7227,2020-02-29,New Zealand,0,0,1,0
7228,2020-02-29,Nicaragua,0,0,0,0
7229,2020-02-29,Niger,0,0,0,0
7230,2020-02-29,Nigeria,0,0,1,0
7231,2020-02-29,North Macedonia,0,0,1,0
7232,2020-02-29,Norway,0,0,15,9
7233,2020-02-29,Oman,0,1,5,2
7234,2020-02-29,Pakistan,0,0,4,0
7235,2020-02-29,Panama,0,0,0,0
7236,2020-02-29,Papua New Guinea,0,0,0,0
7237,2020-02-29,Paraguay,0,0,0,0
7238,2020-02-29,Peru,0,0,0,0
7239,2020-02-29,Philippines,1,1,1,0
7240,2020-02-29,Poland,0,0,0,0
7241,2020-02-29,Portugal,0,0,0,0
7242,2020-02-29,Qatar,0,0,1,1
7243,2020-02-29,Romania,0,0,3,0
7244,2020-02-29,Russia,0,2,0,0
7245,2020-02-29,Rwanda,0,0,0,0
7246,2020-02-29,Saint Kitts and Nevis,0,0,0,0
7247,2020-02-29,Saint Lucia,0,0,0,0
7248,2020-02-29,Saint Vincent and the Grenadines,0,0,0,0
7249,2020-02-29,San Marino,0,0,1,0
7250,2020-02-29,Sao Tome and Principe,0,0,0,0
7251,2020-02-29,Saudi Arabia,0,0,0,0
7252,2020-02-29,Senegal,0,0,0,0
7253,2020-02-29,Serbia,0,0,0,0
7254,2020-02-29,Seychelles,0,0,0,0
7255,2020-02-29,Sierra Leone,0,0,0,0
7256,2020-02-29,Singapore,0,72,30,9
7257,2020-02-29,Slovakia,0,0,0,0
7258,2020-02-29,Slovenia,0,0,0,0
7259,2020-02-29,Somalia,0,0,0,0
7260,2020-02-29,South Africa,0,0,0,0
7261,2020-02-29,South Korea,16,27,3107,813
7262,2020-02-29,South Sudan,0,0,0,0
7263,2020-02-29,Spain,0,2,43,13
7264,2020-02-29,Sri Lanka,0,1,0,0
7265,2020-02-29,Sudan,0,0,0,0
7266,2020-02-29,Suriname,0,0,0,0
7267,2020-02-29,Sweden,0,0,12,5
7268,2020-02-29,Switzerland,0,0,18,10
7269,2020-02-29,Syria,0,0,0,0
7270,2020-02-29,Taiwan*,1,9,29,5
7271,2020-02-29,Tajikistan,0,0,0,0
7272,2020-02-29,Tanzania,0,0,0,0
7273,2020-02-29,Thailand,0,28,14,1
7274,2020-02-29,Timor-Leste,0,0,0,0
